signalNum,trialNum,sensorPos,sampleNum,sensorVal,subjectID,matchingCond,channel,name,time
183,17,CP4,182,5.452,c,S2 match,49,co2c0000337,0.7109375
184,17,CP4,183,5.941,c,S2 match,49,co2c0000337,0.71484375
185,17,CP4,184,5.941,c,S2 match,49,co2c0000337,0.71875
186,17,CP4,185,5.452,c,S2 match,49,co2c0000337,0.72265625
187,17,CP4,186,4.964,c,S2 match,49,co2c0000337,0.7265625
188,17,CP4,187,4.476,c,S2 match,49,co2c0000337,0.73046875
189,17,CP4,188,4.476,c,S2 match,49,co2c0000337,0.734375
190,17,CP4,189,4.964,c,S2 match,49,co2c0000337,0.73828125
191,17,CP4,190,4.964,c,S2 match,49,co2c0000337,0.7421875
192,17,CP4,191,4.476,c,S2 match,49,co2c0000337,0.74609375
193,17,CP4,192,3.011,c,S2 match,49,co2c0000337,0.75
194,17,CP4,193,1.546,c,S2 match,49,co2c0000337,0.75390625
195,17,CP4,194,1.546,c,S2 match,49,co2c0000337,0.7578125
196,17,CP4,195,3.011,c,S2 match,49,co2c0000337,0.76171875
197,17,CP4,196,5.452,c,S2 match,49,co2c0000337,0.765625
198,17,CP4,197,6.917,c,S2 match,49,co2c0000337,0.76953125
199,17,CP4,198,5.941,c,S2 match,49,co2c0000337,0.7734375
200,17,CP4,199,2.523,c,S2 match,49,co2c0000337,0.77734375
201,17,CP4,200,-1.872,c,S2 match,49,co2c0000337,0.78125
202,17,CP4,201,-5.29,c,S2 match,49,co2c0000337,0.78515625
203,17,CP4,202,-6.755,c,S2 match,49,co2c0000337,0.7890625
204,17,CP4,203,-5.778,c,S2 match,49,co2c0000337,0.79296875
205,17,CP4,204,-4.313,c,S2 match,49,co2c0000337,0.796875
206,17,CP4,205,-4.313,c,S2 match,49,co2c0000337,0.80078125
207,17,CP4,206,-4.801,c,S2 match,49,co2c0000337,0.8046875
208,17,CP4,207,-5.778,c,S2 match,49,co2c0000337,0.80859375
209,17,CP4,208,-5.29,c,S2 match,49,co2c0000337,0.8125
210,17,CP4,209,-2.848,c,S2 match,49,co2c0000337,0.81640625
211,17,CP4,210,-0.895,c,S2 match,49,co2c0000337,0.8203125
212,17,CP4,211,-0.407,c,S2 match,49,co2c0000337,0.82421875
213,17,CP4,212,-1.383,c,S2 match,49,co2c0000337,0.828125
214,17,CP4,213,-2.848,c,S2 match,49,co2c0000337,0.83203125
215,17,CP4,214,-3.825,c,S2 match,49,co2c0000337,0.8359375
216,17,CP4,215,-3.337,c,S2 match,49,co2c0000337,0.83984375
217,17,CP4,216,-2.848,c,S2 match,49,co2c0000337,0.84375
218,17,CP4,217,-3.337,c,S2 match,49,co2c0000337,0.84765625
219,17,CP4,218,-4.801,c,S2 match,49,co2c0000337,0.8515625
220,17,CP4,219,-5.29,c,S2 match,49,co2c0000337,0.85546875
221,17,CP4,220,-4.801,c,S2 match,49,co2c0000337,0.859375
222,17,CP4,221,-3.825,c,S2 match,49,co2c0000337,0.86328125
223,17,CP4,222,-3.825,c,S2 match,49,co2c0000337,0.8671875
224,17,CP4,223,-5.778,c,S2 match,49,co2c0000337,0.87109375
225,17,CP4,224,-7.243,c,S2 match,49,co2c0000337,0.875
226,17,CP4,225,-7.731,c,S2 match,49,co2c0000337,0.87890625
227,17,CP4,226,-6.266,c,S2 match,49,co2c0000337,0.8828125
228,17,CP4,227,-4.313,c,S2 match,49,co2c0000337,0.88671875
229,17,CP4,228,-5.29,c,S2 match,49,co2c0000337,0.890625
230,17,CP4,229,-8.219,c,S2 match,49,co2c0000337,0.89453125
231,17,CP4,230,-11.637,c,S2 match,49,co2c0000337,0.8984375
232,17,CP4,231,-12.614,c,S2 match,49,co2c0000337,0.90234375
233,17,CP4,232,-10.173,c,S2 match,49,co2c0000337,0.90625
234,17,CP4,233,-6.755,c,S2 match,49,co2c0000337,0.91015625
235,17,CP4,234,-4.801,c,S2 match,49,co2c0000337,0.9140625
236,17,CP4,235,-5.29,c,S2 match,49,co2c0000337,0.91796875
237,17,CP4,236,-7.731,c,S2 match,49,co2c0000337,0.921875
238,17,CP4,237,-9.196,c,S2 match,49,co2c0000337,0.92578125
239,17,CP4,238,-8.708,c,S2 match,49,co2c0000337,0.9296875
240,17,CP4,239,-6.755,c,S2 match,49,co2c0000337,0.93359375
241,17,CP4,240,-5.778,c,S2 match,49,co2c0000337,0.9375
242,17,CP4,241,-7.731,c,S2 match,49,co2c0000337,0.94140625
243,17,CP4,242,-11.149,c,S2 match,49,co2c0000337,0.9453125
244,17,CP4,243,-14.567,c,S2 match,49,co2c0000337,0.94921875
245,17,CP4,244,-15.544,c,S2 match,49,co2c0000337,0.953125
246,17,CP4,245,-15.055,c,S2 match,49,co2c0000337,0.95703125
247,17,CP4,246,-14.079,c,S2 match,49,co2c0000337,0.9609375
248,17,CP4,247,-14.079,c,S2 match,49,co2c0000337,0.96484375
249,17,CP4,248,-14.567,c,S2 match,49,co2c0000337,0.96875
250,17,CP4,249,-16.032,c,S2 match,49,co2c0000337,0.97265625
251,17,CP4,250,-17.008,c,S2 match,49,co2c0000337,0.9765625
252,17,CP4,251,-18.473,c,S2 match,49,co2c0000337,0.98046875
253,17,CP4,252,-20.426,c,S2 match,49,co2c0000337,0.984375
254,17,CP4,253,-22.38,c,S2 match,49,co2c0000337,0.98828125
255,17,CP4,254,-23.844,c,S2 match,49,co2c0000337,0.9921875
256,17,CP4,255,-24.821,c,S2 match,49,co2c0000337,0.99609375
1,17,P5,0,9.521,c,S2 match,50,co2c0000337,0
2,17,P5,1,5.127,c,S2 match,50,co2c0000337,0.00390625
3,17,P5,2,2.686,c,S2 match,50,co2c0000337,0.0078125
4,17,P5,3,1.221,c,S2 match,50,co2c0000337,0.01171875
5,17,P5,4,-0.732,c,S2 match,50,co2c0000337,0.015625
6,17,P5,5,-1.709,c,S2 match,50,co2c0000337,0.01953125
7,17,P5,6,-2.197,c,S2 match,50,co2c0000337,0.0234375
8,17,P5,7,-1.221,c,S2 match,50,co2c0000337,0.02734375
9,17,P5,8,-1.221,c,S2 match,50,co2c0000337,0.03125
10,17,P5,9,-2.686,c,S2 match,50,co2c0000337,0.03515625
11,17,P5,10,-5.127,c,S2 match,50,co2c0000337,0.0390625
12,17,P5,11,-8.545,c,S2 match,50,co2c0000337,0.04296875
13,17,P5,12,-10.498,c,S2 match,50,co2c0000337,0.046875
14,17,P5,13,-10.498,c,S2 match,50,co2c0000337,0.05078125
15,17,P5,14,-9.033,c,S2 match,50,co2c0000337,0.0546875
16,17,P5,15,-6.104,c,S2 match,50,co2c0000337,0.05859375
17,17,P5,16,-2.197,c,S2 match,50,co2c0000337,0.0625
18,17,P5,17,2.686,c,S2 match,50,co2c0000337,0.06640625
19,17,P5,18,8.057,c,S2 match,50,co2c0000337,0.0703125
20,17,P5,19,12.451,c,S2 match,50,co2c0000337,0.07421875
21,17,P5,20,14.893,c,S2 match,50,co2c0000337,0.078125
22,17,P5,21,13.916,c,S2 match,50,co2c0000337,0.08203125
23,17,P5,22,10.986,c,S2 match,50,co2c0000337,0.0859375
24,17,P5,23,8.545,c,S2 match,50,co2c0000337,0.08984375
25,17,P5,24,5.615,c,S2 match,50,co2c0000337,0.09375
26,17,P5,25,3.174,c,S2 match,50,co2c0000337,0.09765625
27,17,P5,26,1.221,c,S2 match,50,co2c0000337,0.1015625
28,17,P5,27,0.244,c,S2 match,50,co2c0000337,0.10546875
29,17,P5,28,0.244,c,S2 match,50,co2c0000337,0.109375
30,17,P5,29,1.221,c,S2 match,50,co2c0000337,0.11328125
31,17,P5,30,2.686,c,S2 match,50,co2c0000337,0.1171875
32,17,P5,31,3.662,c,S2 match,50,co2c0000337,0.12109375
33,17,P5,32,2.686,c,S2 match,50,co2c0000337,0.125
34,17,P5,33,0.732,c,S2 match,50,co2c0000337,0.12890625
35,17,P5,34,-0.732,c,S2 match,50,co2c0000337,0.1328125
36,17,P5,35,-0.244,c,S2 match,50,co2c0000337,0.13671875
37,17,P5,36,0.732,c,S2 match,50,co2c0000337,0.140625
38,17,P5,37,1.221,c,S2 match,50,co2c0000337,0.14453125
39,17,P5,38,0.244,c,S2 match,50,co2c0000337,0.1484375
40,17,P5,39,-1.221,c,S2 match,50,co2c0000337,0.15234375
41,17,P5,40,-2.197,c,S2 match,50,co2c0000337,0.15625
42,17,P5,41,-1.221,c,S2 match,50,co2c0000337,0.16015625
43,17,P5,42,0.732,c,S2 match,50,co2c0000337,0.1640625
44,17,P5,43,1.709,c,S2 match,50,co2c0000337,0.16796875
45,17,P5,44,0.732,c,S2 match,50,co2c0000337,0.171875
46,17,P5,45,-1.221,c,S2 match,50,co2c0000337,0.17578125
47,17,P5,46,-1.709,c,S2 match,50,co2c0000337,0.1796875
48,17,P5,47,0.244,c,S2 match,50,co2c0000337,0.18359375
49,17,P5,48,2.686,c,S2 match,50,co2c0000337,0.1875
50,17,P5,49,3.174,c,S2 match,50,co2c0000337,0.19140625
51,17,P5,50,0.732,c,S2 match,50,co2c0000337,0.1953125
52,17,P5,51,-3.174,c,S2 match,50,co2c0000337,0.19921875
53,17,P5,52,-6.592,c,S2 match,50,co2c0000337,0.203125
54,17,P5,53,-6.592,c,S2 match,50,co2c0000337,0.20703125
55,17,P5,54,-3.662,c,S2 match,50,co2c0000337,0.2109375
56,17,P5,55,-1.221,c,S2 match,50,co2c0000337,0.21484375
57,17,P5,56,-0.244,c,S2 match,50,co2c0000337,0.21875
58,17,P5,57,-1.221,c,S2 match,50,co2c0000337,0.22265625
59,17,P5,58,-2.686,c,S2 match,50,co2c0000337,0.2265625
60,17,P5,59,-2.197,c,S2 match,50,co2c0000337,0.23046875
61,17,P5,60,0.244,c,S2 match,50,co2c0000337,0.234375
62,17,P5,61,2.686,c,S2 match,50,co2c0000337,0.23828125
63,17,P5,62,4.639,c,S2 match,50,co2c0000337,0.2421875
64,17,P5,63,5.127,c,S2 match,50,co2c0000337,0.24609375
65,17,P5,64,5.127,c,S2 match,50,co2c0000337,0.25
66,17,P5,65,5.615,c,S2 match,50,co2c0000337,0.25390625
67,17,P5,66,5.615,c,S2 match,50,co2c0000337,0.2578125
68,17,P5,67,5.615,c,S2 match,50,co2c0000337,0.26171875
69,17,P5,68,4.639,c,S2 match,50,co2c0000337,0.265625
70,17,P5,69,3.662,c,S2 match,50,co2c0000337,0.26953125
71,17,P5,70,1.709,c,S2 match,50,co2c0000337,0.2734375
72,17,P5,71,0.244,c,S2 match,50,co2c0000337,0.27734375
73,17,P5,72,-1.709,c,S2 match,50,co2c0000337,0.28125
74,17,P5,73,-2.197,c,S2 match,50,co2c0000337,0.28515625
75,17,P5,74,-2.686,c,S2 match,50,co2c0000337,0.2890625
76,17,P5,75,-3.174,c,S2 match,50,co2c0000337,0.29296875
77,17,P5,76,-4.639,c,S2 match,50,co2c0000337,0.296875
78,17,P5,77,-6.104,c,S2 match,50,co2c0000337,0.30078125
79,17,P5,78,-7.568,c,S2 match,50,co2c0000337,0.3046875
80,17,P5,79,-8.057,c,S2 match,50,co2c0000337,0.30859375
81,17,P5,80,-7.568,c,S2 match,50,co2c0000337,0.3125
82,17,P5,81,-6.592,c,S2 match,50,co2c0000337,0.31640625
83,17,P5,82,-4.639,c,S2 match,50,co2c0000337,0.3203125
84,17,P5,83,-3.662,c,S2 match,50,co2c0000337,0.32421875
85,17,P5,84,-1.709,c,S2 match,50,co2c0000337,0.328125
86,17,P5,85,0.244,c,S2 match,50,co2c0000337,0.33203125
87,17,P5,86,1.709,c,S2 match,50,co2c0000337,0.3359375
88,17,P5,87,2.197,c,S2 match,50,co2c0000337,0.33984375
89,17,P5,88,1.709,c,S2 match,50,co2c0000337,0.34375
90,17,P5,89,0.244,c,S2 match,50,co2c0000337,0.34765625
91,17,P5,90,-1.221,c,S2 match,50,co2c0000337,0.3515625
92,17,P5,91,-2.197,c,S2 match,50,co2c0000337,0.35546875
93,17,P5,92,-2.686,c,S2 match,50,co2c0000337,0.359375
94,17,P5,93,-2.197,c,S2 match,50,co2c0000337,0.36328125
95,17,P5,94,-2.197,c,S2 match,50,co2c0000337,0.3671875
96,17,P5,95,-2.197,c,S2 match,50,co2c0000337,0.37109375
97,17,P5,96,-2.197,c,S2 match,50,co2c0000337,0.375
98,17,P5,97,-3.662,c,S2 match,50,co2c0000337,0.37890625
99,17,P5,98,-5.615,c,S2 match,50,co2c0000337,0.3828125
100,17,P5,99,-7.568,c,S2 match,50,co2c0000337,0.38671875
101,17,P5,100,-9.033,c,S2 match,50,co2c0000337,0.390625
102,17,P5,101,-8.545,c,S2 match,50,co2c0000337,0.39453125
103,17,P5,102,-7.568,c,S2 match,50,co2c0000337,0.3984375
104,17,P5,103,-7.08,c,S2 match,50,co2c0000337,0.40234375
105,17,P5,104,-8.057,c,S2 match,50,co2c0000337,0.40625
106,17,P5,105,-9.521,c,S2 match,50,co2c0000337,0.41015625
107,17,P5,106,-9.521,c,S2 match,50,co2c0000337,0.4140625
108,17,P5,107,-7.568,c,S2 match,50,co2c0000337,0.41796875
109,17,P5,108,-3.662,c,S2 match,50,co2c0000337,0.421875
110,17,P5,109,-0.244,c,S2 match,50,co2c0000337,0.42578125
111,17,P5,110,2.197,c,S2 match,50,co2c0000337,0.4296875
112,17,P5,111,2.197,c,S2 match,50,co2c0000337,0.43359375
113,17,P5,112,1.221,c,S2 match,50,co2c0000337,0.4375
114,17,P5,113,0.732,c,S2 match,50,co2c0000337,0.44140625
115,17,P5,114,1.221,c,S2 match,50,co2c0000337,0.4453125
116,17,P5,115,2.197,c,S2 match,50,co2c0000337,0.44921875
117,17,P5,116,2.686,c,S2 match,50,co2c0000337,0.453125
118,17,P5,117,2.686,c,S2 match,50,co2c0000337,0.45703125
119,17,P5,118,1.221,c,S2 match,50,co2c0000337,0.4609375
120,17,P5,119,-0.244,c,S2 match,50,co2c0000337,0.46484375
121,17,P5,120,-2.197,c,S2 match,50,co2c0000337,0.46875
122,17,P5,121,-3.174,c,S2 match,50,co2c0000337,0.47265625
123,17,P5,122,-5.127,c,S2 match,50,co2c0000337,0.4765625
124,17,P5,123,-6.592,c,S2 match,50,co2c0000337,0.48046875
125,17,P5,124,-7.08,c,S2 match,50,co2c0000337,0.484375
126,17,P5,125,-6.592,c,S2 match,50,co2c0000337,0.48828125
127,17,P5,126,-5.615,c,S2 match,50,co2c0000337,0.4921875
128,17,P5,127,-5.615,c,S2 match,50,co2c0000337,0.49609375
129,17,P5,128,-6.592,c,S2 match,50,co2c0000337,0.5
130,17,P5,129,-8.057,c,S2 match,50,co2c0000337,0.50390625
131,17,P5,130,-8.545,c,S2 match,50,co2c0000337,0.5078125
132,17,P5,131,-8.057,c,S2 match,50,co2c0000337,0.51171875
133,17,P5,132,-7.08,c,S2 match,50,co2c0000337,0.515625
134,17,P5,133,-5.615,c,S2 match,50,co2c0000337,0.51953125
135,17,P5,134,-6.104,c,S2 match,50,co2c0000337,0.5234375
136,17,P5,135,-6.592,c,S2 match,50,co2c0000337,0.52734375
137,17,P5,136,-6.104,c,S2 match,50,co2c0000337,0.53125
138,17,P5,137,-4.639,c,S2 match,50,co2c0000337,0.53515625
139,17,P5,138,-3.174,c,S2 match,50,co2c0000337,0.5390625
140,17,P5,139,-1.709,c,S2 match,50,co2c0000337,0.54296875
141,17,P5,140,-2.197,c,S2 match,50,co2c0000337,0.546875
142,17,P5,141,-2.686,c,S2 match,50,co2c0000337,0.55078125
143,17,P5,142,-3.174,c,S2 match,50,co2c0000337,0.5546875
144,17,P5,143,-3.174,c,S2 match,50,co2c0000337,0.55859375
145,17,P5,144,-3.662,c,S2 match,50,co2c0000337,0.5625
146,17,P5,145,-5.127,c,S2 match,50,co2c0000337,0.56640625
147,17,P5,146,-7.568,c,S2 match,50,co2c0000337,0.5703125
148,17,P5,147,-10.01,c,S2 match,50,co2c0000337,0.57421875
149,17,P5,148,-11.475,c,S2 match,50,co2c0000337,0.578125
150,17,P5,149,-10.986,c,S2 match,50,co2c0000337,0.58203125
151,17,P5,150,-10.01,c,S2 match,50,co2c0000337,0.5859375
152,17,P5,151,-10.986,c,S2 match,50,co2c0000337,0.58984375
153,17,P5,152,-13.428,c,S2 match,50,co2c0000337,0.59375
154,17,P5,153,-15.869,c,S2 match,50,co2c0000337,0.59765625
155,17,P5,154,-15.869,c,S2 match,50,co2c0000337,0.6015625
156,17,P5,155,-12.451,c,S2 match,50,co2c0000337,0.60546875
157,17,P5,156,-7.568,c,S2 match,50,co2c0000337,0.609375
158,17,P5,157,-3.662,c,S2 match,50,co2c0000337,0.61328125
159,17,P5,158,-1.709,c,S2 match,50,co2c0000337,0.6171875
160,17,P5,159,-2.686,c,S2 match,50,co2c0000337,0.62109375
161,17,P5,160,-3.662,c,S2 match,50,co2c0000337,0.625
162,17,P5,161,-2.686,c,S2 match,50,co2c0000337,0.62890625
163,17,P5,162,-0.244,c,S2 match,50,co2c0000337,0.6328125
164,17,P5,163,2.686,c,S2 match,50,co2c0000337,0.63671875
165,17,P5,164,5.127,c,S2 match,50,co2c0000337,0.640625
166,17,P5,165,5.615,c,S2 match,50,co2c0000337,0.64453125
167,17,P5,166,4.639,c,S2 match,50,co2c0000337,0.6484375
168,17,P5,167,3.662,c,S2 match,50,co2c0000337,0.65234375
169,17,P5,168,3.174,c,S2 match,50,co2c0000337,0.65625
170,17,P5,169,3.174,c,S2 match,50,co2c0000337,0.66015625
171,17,P5,170,3.662,c,S2 match,50,co2c0000337,0.6640625
172,17,P5,171,3.174,c,S2 match,50,co2c0000337,0.66796875
173,17,P5,172,2.197,c,S2 match,50,co2c0000337,0.671875
174,17,P5,173,0.244,c,S2 match,50,co2c0000337,0.67578125
175,17,P5,174,-1.221,c,S2 match,50,co2c0000337,0.6796875
176,17,P5,175,-2.686,c,S2 match,50,co2c0000337,0.68359375
177,17,P5,176,-3.662,c,S2 match,50,co2c0000337,0.6875
178,17,P5,177,-5.127,c,S2 match,50,co2c0000337,0.69140625
179,17,P5,178,-6.104,c,S2 match,50,co2c0000337,0.6953125
180,17,P5,179,-7.08,c,S2 match,50,co2c0000337,0.69921875
181,17,P5,180,-7.08,c,S2 match,50,co2c0000337,0.703125
182,17,P5,181,-7.08,c,S2 match,50,co2c0000337,0.70703125
183,17,P5,182,-6.592,c,S2 match,50,co2c0000337,0.7109375
184,17,P5,183,-5.127,c,S2 match,50,co2c0000337,0.71484375
185,17,P5,184,-3.662,c,S2 match,50,co2c0000337,0.71875
186,17,P5,185,-1.709,c,S2 match,50,co2c0000337,0.72265625
187,17,P5,186,-0.244,c,S2 match,50,co2c0000337,0.7265625
188,17,P5,187,0.244,c,S2 match,50,co2c0000337,0.73046875
189,17,P5,188,-0.244,c,S2 match,50,co2c0000337,0.734375
190,17,P5,189,-1.221,c,S2 match,50,co2c0000337,0.73828125
191,17,P5,190,-2.197,c,S2 match,50,co2c0000337,0.7421875
192,17,P5,191,-2.197,c,S2 match,50,co2c0000337,0.74609375
193,17,P5,192,-2.686,c,S2 match,50,co2c0000337,0.75
194,17,P5,193,-3.174,c,S2 match,50,co2c0000337,0.75390625
195,17,P5,194,-4.15,c,S2 match,50,co2c0000337,0.7578125
196,17,P5,195,-6.592,c,S2 match,50,co2c0000337,0.76171875
197,17,P5,196,-9.521,c,S2 match,50,co2c0000337,0.765625
198,17,P5,197,-12.939,c,S2 match,50,co2c0000337,0.76953125
199,17,P5,198,-15.381,c,S2 match,50,co2c0000337,0.7734375
200,17,P5,199,-15.381,c,S2 match,50,co2c0000337,0.77734375
201,17,P5,200,-13.916,c,S2 match,50,co2c0000337,0.78125
202,17,P5,201,-10.986,c,S2 match,50,co2c0000337,0.78515625
203,17,P5,202,-9.033,c,S2 match,50,co2c0000337,0.7890625
204,17,P5,203,-9.033,c,S2 match,50,co2c0000337,0.79296875
205,17,P5,204,-10.01,c,S2 match,50,co2c0000337,0.796875
206,17,P5,205,-10.986,c,S2 match,50,co2c0000337,0.80078125
207,17,P5,206,-10.986,c,S2 match,50,co2c0000337,0.8046875
208,17,P5,207,-10.01,c,S2 match,50,co2c0000337,0.80859375
209,17,P5,208,-9.033,c,S2 match,50,co2c0000337,0.8125
210,17,P5,209,-10.01,c,S2 match,50,co2c0000337,0.81640625
211,17,P5,210,-10.986,c,S2 match,50,co2c0000337,0.8203125
212,17,P5,211,-11.963,c,S2 match,50,co2c0000337,0.82421875
213,17,P5,212,-11.963,c,S2 match,50,co2c0000337,0.828125
214,17,P5,213,-11.475,c,S2 match,50,co2c0000337,0.83203125
215,17,P5,214,-11.963,c,S2 match,50,co2c0000337,0.8359375
216,17,P5,215,-12.451,c,S2 match,50,co2c0000337,0.83984375
217,17,P5,216,-12.939,c,S2 match,50,co2c0000337,0.84375
218,17,P5,217,-13.428,c,S2 match,50,co2c0000337,0.84765625
219,17,P5,218,-13.916,c,S2 match,50,co2c0000337,0.8515625
220,17,P5,219,-14.893,c,S2 match,50,co2c0000337,0.85546875
221,17,P5,220,-16.357,c,S2 match,50,co2c0000337,0.859375
222,17,P5,221,-17.822,c,S2 match,50,co2c0000337,0.86328125
223,17,P5,222,-19.287,c,S2 match,50,co2c0000337,0.8671875
224,17,P5,223,-19.775,c,S2 match,50,co2c0000337,0.87109375
225,17,P5,224,-18.799,c,S2 match,50,co2c0000337,0.875
226,17,P5,225,-17.822,c,S2 match,50,co2c0000337,0.87890625
227,17,P5,226,-16.846,c,S2 match,50,co2c0000337,0.8828125
228,17,P5,227,-15.869,c,S2 match,50,co2c0000337,0.88671875
229,17,P5,228,-14.893,c,S2 match,50,co2c0000337,0.890625
230,17,P5,229,-13.428,c,S2 match,50,co2c0000337,0.89453125
231,17,P5,230,-12.451,c,S2 match,50,co2c0000337,0.8984375
232,17,P5,231,-12.939,c,S2 match,50,co2c0000337,0.90234375
233,17,P5,232,-13.916,c,S2 match,50,co2c0000337,0.90625
234,17,P5,233,-15.381,c,S2 match,50,co2c0000337,0.91015625
235,17,P5,234,-16.357,c,S2 match,50,co2c0000337,0.9140625
236,17,P5,235,-16.357,c,S2 match,50,co2c0000337,0.91796875
237,17,P5,236,-16.846,c,S2 match,50,co2c0000337,0.921875
238,17,P5,237,-18.311,c,S2 match,50,co2c0000337,0.92578125
239,17,P5,238,-20.264,c,S2 match,50,co2c0000337,0.9296875
240,17,P5,239,-22.705,c,S2 match,50,co2c0000337,0.93359375
241,17,P5,240,-24.658,c,S2 match,50,co2c0000337,0.9375
242,17,P5,241,-26.123,c,S2 match,50,co2c0000337,0.94140625
243,17,P5,242,-27.588,c,S2 match,50,co2c0000337,0.9453125
244,17,P5,243,-28.564,c,S2 match,50,co2c0000337,0.94921875
245,17,P5,244,-29.053,c,S2 match,50,co2c0000337,0.953125
246,17,P5,245,-29.053,c,S2 match,50,co2c0000337,0.95703125
247,17,P5,246,-29.053,c,S2 match,50,co2c0000337,0.9609375
248,17,P5,247,-29.541,c,S2 match,50,co2c0000337,0.96484375
249,17,P5,248,-31.006,c,S2 match,50,co2c0000337,0.96875
250,17,P5,249,-33.936,c,S2 match,50,co2c0000337,0.97265625
251,17,P5,250,-35.889,c,S2 match,50,co2c0000337,0.9765625
252,17,P5,251,-36.865,c,S2 match,50,co2c0000337,0.98046875
253,17,P5,252,-35.889,c,S2 match,50,co2c0000337,0.984375
254,17,P5,253,-34.424,c,S2 match,50,co2c0000337,0.98828125
255,17,P5,254,-33.447,c,S2 match,50,co2c0000337,0.9921875
256,17,P5,255,-33.447,c,S2 match,50,co2c0000337,0.99609375
1,17,P6,0,-0.936,c,S2 match,51,co2c0000337,0
2,17,P6,1,0.041,c,S2 match,51,co2c0000337,0.00390625
3,17,P6,2,1.994,c,S2 match,51,co2c0000337,0.0078125
4,17,P6,3,3.459,c,S2 match,51,co2c0000337,0.01171875
5,17,P6,4,2.97,c,S2 match,51,co2c0000337,0.015625
6,17,P6,5,1.994,c,S2 match,51,co2c0000337,0.01953125
7,17,P6,6,1.994,c,S2 match,51,co2c0000337,0.0234375
8,17,P6,7,3.459,c,S2 match,51,co2c0000337,0.02734375
9,17,P6,8,5.412,c,S2 match,51,co2c0000337,0.03125
10,17,P6,9,5.412,c,S2 match,51,co2c0000337,0.03515625
11,17,P6,10,1.994,c,S2 match,51,co2c0000337,0.0390625
12,17,P6,11,-3.377,c,S2 match,51,co2c0000337,0.04296875
13,17,P6,12,-8.748,c,S2 match,51,co2c0000337,0.046875
14,17,P6,13,-12.655,c,S2 match,51,co2c0000337,0.05078125
15,17,P6,14,-14.608,c,S2 match,51,co2c0000337,0.0546875
16,17,P6,15,-15.096,c,S2 match,51,co2c0000337,0.05859375
17,17,P6,16,-14.119,c,S2 match,51,co2c0000337,0.0625
18,17,P6,17,-12.166,c,S2 match,51,co2c0000337,0.06640625
19,17,P6,18,-8.748,c,S2 match,51,co2c0000337,0.0703125
20,17,P6,19,-4.842,c,S2 match,51,co2c0000337,0.07421875
21,17,P6,20,-1.912,c,S2 match,51,co2c0000337,0.078125
22,17,P6,21,-0.936,c,S2 match,51,co2c0000337,0.08203125
23,17,P6,22,-0.936,c,S2 match,51,co2c0000337,0.0859375
24,17,P6,23,-0.936,c,S2 match,51,co2c0000337,0.08984375
25,17,P6,24,-1.424,c,S2 match,51,co2c0000337,0.09375
26,17,P6,25,0.041,c,S2 match,51,co2c0000337,0.09765625
27,17,P6,26,1.506,c,S2 match,51,co2c0000337,0.1015625
28,17,P6,27,3.459,c,S2 match,51,co2c0000337,0.10546875
29,17,P6,28,4.924,c,S2 match,51,co2c0000337,0.109375
30,17,P6,29,4.924,c,S2 match,51,co2c0000337,0.11328125
31,17,P6,30,3.459,c,S2 match,51,co2c0000337,0.1171875
32,17,P6,31,1.506,c,S2 match,51,co2c0000337,0.12109375
33,17,P6,32,-1.424,c,S2 match,51,co2c0000337,0.125
34,17,P6,33,-2.889,c,S2 match,51,co2c0000337,0.12890625
35,17,P6,34,-3.377,c,S2 match,51,co2c0000337,0.1328125
36,17,P6,35,-4.354,c,S2 match,51,co2c0000337,0.13671875
37,17,P6,36,-5.33,c,S2 match,51,co2c0000337,0.140625
38,17,P6,37,-8.26,c,S2 match,51,co2c0000337,0.14453125
39,17,P6,38,-12.166,c,S2 match,51,co2c0000337,0.1484375
40,17,P6,39,-16.561,c,S2 match,51,co2c0000337,0.15234375
41,17,P6,40,-18.514,c,S2 match,51,co2c0000337,0.15625
42,17,P6,41,-17.049,c,S2 match,51,co2c0000337,0.16015625
43,17,P6,42,-14.119,c,S2 match,51,co2c0000337,0.1640625
44,17,P6,43,-10.213,c,S2 match,51,co2c0000337,0.16796875
45,17,P6,44,-7.284,c,S2 match,51,co2c0000337,0.171875
46,17,P6,45,-5.819,c,S2 match,51,co2c0000337,0.17578125
47,17,P6,46,-4.354,c,S2 match,51,co2c0000337,0.1796875
48,17,P6,47,-2.889,c,S2 match,51,co2c0000337,0.18359375
49,17,P6,48,-1.424,c,S2 match,51,co2c0000337,0.1875
50,17,P6,49,0.041,c,S2 match,51,co2c0000337,0.19140625
51,17,P6,50,0.041,c,S2 match,51,co2c0000337,0.1953125
52,17,P6,51,-0.448,c,S2 match,51,co2c0000337,0.19921875
53,17,P6,52,-1.912,c,S2 match,51,co2c0000337,0.203125
54,17,P6,53,-3.377,c,S2 match,51,co2c0000337,0.20703125
55,17,P6,54,-3.377,c,S2 match,51,co2c0000337,0.2109375
56,17,P6,55,-2.401,c,S2 match,51,co2c0000337,0.21484375
57,17,P6,56,-0.448,c,S2 match,51,co2c0000337,0.21875
58,17,P6,57,1.017,c,S2 match,51,co2c0000337,0.22265625
59,17,P6,58,2.482,c,S2 match,51,co2c0000337,0.2265625
60,17,P6,59,2.482,c,S2 match,51,co2c0000337,0.23046875
61,17,P6,60,1.017,c,S2 match,51,co2c0000337,0.234375
